molecule_chembl_id,stdInChiKey,formula,STATUS,pIC50,MW,LogP,nHAcc,nHDon,smiles,preferredCompoundName
CHEMBL231002,-,-,active,9.275724130399214,494.47700000000015,4.576620000000003,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(c4)C(F)(F)F)C=CNC3=O)n5ccnc5,-
CHEMBL230902,-,-,active,9.468521082957745,440.5070000000001,3.8662400000000012,6,4,Cc1cccc(c1)C(O)CNC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)n5ccnc5,-
CHEMBL388206,-,-,active,9.522878745280336,519.5870000000002,2.9293200000000006,8,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(NS(=O)(=O)C)c4)C=CNC3=O)n5ccnc5,-
CHEMBL231407,-,-,active,9.619788758288394,451.4900000000002,3.429500000000001,7,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(c4)C#N)C=CNC3=O)n5ccnc5,-
CHEMBL387610,-,-,active,9.721246399047173,442.47900000000016,3.26342,7,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(O)c4)C=CNC3=O)n5ccnc5,-
CHEMBL231307,-,-,active,9.853871964321762,505.37600000000015,4.320320000000002,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Br)c4)C=CNC3=O)n5ccnc5,-
CHEMBL231305,-,-,active,9.283996656365199,444.47000000000014,3.6969200000000004,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(F)c4)C=CNC3=O)n5ccnc5,-
CHEMBL269747,-,-,active,8.798602875679551,519.5870000000002,2.9293200000000006,8,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4ccccc4NS(=O)(=O)C)C=CNC3=O)n5ccnc5,-
CHEMBL387794,-,-,active,9.096910013008056,460.9250000000001,4.211220000000002,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4ccccc4Cl)C=CNC3=O)n5ccnc5,-
CHEMBL396727,-,-,active,9.142667503568733,426.48000000000013,3.5578200000000004,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4ccccc4)C=CNC3=O)n5ccnc5,-
CHEMBL263800,-,-,active,8.515700160653214,410.48100000000005,4.066920000000001,5,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCCc4ccccc4)C=CNC3=O)n5ccnc5,-
CHEMBL410158,-,-,active,8.522878745280337,350.38200000000006,1.8165199999999997,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NCCO)C=CNC3=O)n4ccnc4,-
CHEMBL425303,-,-,active,9.080921907623924,460.9250000000001,4.211220000000003,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@H](O)c4cccc(Cl)c4)C=CNC3=O)n5ccnc5,-
CHEMBL397666,-,-,active,9.4089353929735,397.44200000000006,3.4194200000000006,6,3,Cc1cc(cc2nc([nH]c12)C3=C(NCc4ccccn4)C=CNC3=O)n5ccnc5,-
CHEMBL231620,-,-,active,9.853871964321762,474.9520000000001,4.724040000000002,5,5,Cc1cnc([nH]1)c2cc(C)c3nc([nH]c3c2)C4=C(NCC(O)c5cccc(Cl)c5)C=CNC4=O,-
CHEMBL425819,-,-,active,9.769551078621726,450.93000000000006,3.570290000000001,5,6,CNC(=N)c1cc(C)c2nc([nH]c2c1)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O,-
CHEMBL230043,-,-,active,10.167491087293763,476.96800000000013,3.7654200000000007,6,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C5=NCCCN5,-
CHEMBL230042,-,-,active,10.337242168318426,490.9950000000002,4.153920000000001,6,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C5=NC(C)(C)CN5,-
CHEMBL390002,-,-,active,10.267606240177033,476.96800000000013,3.763820000000001,6,5,CC1CNC(=N1)c2cc(C)c3nc([nH]c3c2)C4=C(NCC(O)c5cccc(Cl)c5)C=CNC4=O,-
CHEMBL387611,-,-,active,10.031517051446064,476.96800000000013,3.7175200000000004,6,4,CN1CCN=C1c2cc(C)c3nc([nH]c3c2)C4=C(NCC(O)c5cccc(Cl)c5)C=CNC4=O,-
CHEMBL231610,-,-,active,8.602059991327963,520.033,5.088020000000005,5,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C(=O)NC5CCCCC5,-
CHEMBL231609,-,-,active,8.886056647693161,506.00600000000014,4.697920000000003,5,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C(=O)NC5CCCC5,-
CHEMBL231510,-,-,active,9.568636235841012,477.95200000000017,3.917720000000001,5,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C(=O)NC5CC5,-
CHEMBL231509,-,-,active,9.259637310505756,465.9410000000002,3.7273200000000006,5,4,CN(C)C(=O)c1cc(C)c2nc([nH]c2c1)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O,-
CHEMBL231409,-,-,active,9.744727494896694,451.9140000000001,3.3851200000000006,5,5,CNC(=O)c1cc(C)c2nc([nH]c2c1)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O,-
CHEMBL230412,-,-,active,9.744727494896694,437.8870000000001,3.1244200000000006,5,5,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)C(=O)N,-
CHEMBL230309,-,-,active,9.113509274827518,394.86200000000014,4.025520000000002,4,4,Cc1cccc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O,-
CHEMBL440964,-,-,active,8.397940008672037,480.56800000000015,4.917720000000003,5,4,COc1ccc(cc1)c2cc(C)c3nc([nH]c3c2)C4=C(N[C@H](CO)Cc5ccccc5)C=CNC4=O,-
CHEMBL230308,-,-,active,8.292429823902062,468.5320000000002,5.048220000000004,4,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4)C=CNC3=O)c5ccc(F)cc5,-
CHEMBL230205,-,-,active,8.508638306165727,450.54200000000014,4.909120000000003,4,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4)C=CNC3=O)c5ccccc5,-
CHEMBL397667,-,-,active,8.853871964321762,453.3400000000002,4.004620000000001,4,4,Cc1cc(Br)cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4)C=CNC3=O,-
CHEMBL230204,-,-,active,9.275724130399214,440.5070000000002,3.4278200000000014,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4)C=CNC3=O)n5ccnc5,-
CHEMBL231568,-,-,active,8.396855627379818,507.9780000000003,5.244700000000004,8,2,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,-
CHEMBL397839,-,-,active,8.962573502059378,371.4440000000001,4.220000000000003,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccn4)c3)c12)C5CCC5,-
CHEMBL248292,-,-,active,8.202040356262804,338.411,3.271200000000001,6,1,COCCOc1cccc(c1)c2nc(C3CCC3)n4ccnc(N)c24,-
CHEMBL248086,-,-,active,8.954677021213342,376.50400000000025,5.205100000000005,5,1,Nc1nccn2c(nc(c3cccc(OCC4CCCCC4)c3)c12)C5CCC5,-
CHEMBL391746,-,-,active,8.643974142806877,334.4230000000001,4.034800000000003,5,1,Nc1nccn2c(nc(c3cccc(OCC4CC4)c3)c12)C5CCC5,-
CHEMBL247072,-,-,active,8.978810700930062,362.4770000000002,4.957500000000005,5,1,Nc1nccn2c(nc(c3cccc(OC4CCCCC4)c3)c12)C5CCC5,-
CHEMBL245612,-,-,active,8.455931955649724,348.45000000000016,4.567400000000004,5,1,Nc1nccn2c(nc(c3cccc(OC4CCCC4)c3)c12)C5CCC5,-
CHEMBL392339,-,-,active,8.480172006224281,386.4550000000001,4.530600000000002,6,2,Nc1nccn2c(nc(c3ccc(O)c(OCc4ccccc4)c3)c12)C5CCC5,-
CHEMBL392107,-,-,active,8.869666231504992,400.48200000000014,4.833600000000003,6,1,COc1ccc(cc1OCc2ccccc2)c3nc(C4CCC4)n5ccnc(N)c35,-
CHEMBL245407,-,-,active,9.285670240254769,280.331,2.951600000000001,5,2,Nc1nccn2c(nc(c3cccc(O)c3)c12)C4CCC4,-
CHEMBL248472,-,-,active,8.705533773838408,370.456,4.825000000000004,5,1,Nc1nccn2c(nc(c3ccc(OCc4ccccc4)cc3)c12)C5CCC5,-
CHEMBL392106,-,-,active,9.217527375833713,370.4560000000001,4.825000000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CCC5,-
CHEMBL248092,-,-,active,9.649751981665835,388.4460000000001,4.964100000000003,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4F)c3)c12)C5CCC5,-
CHEMBL391868,-,-,active,9.25649023527157,413.4810000000002,3.5364000000000013,6,2,NC(=O)[C@@H]1C[C@@H](C1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL393517,-,-,active,9.279014255846262,413.4810000000002,3.5364000000000013,6,2,NC(=O)[C@@H]1C[C@H](C1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL239360,-,-,active,9.576754126063193,499.6630000000003,3.0096000000000007,8,2,CN(C[C@@H]1C[C@@H](C1)C2=NC(C3N2C=CN=C3N)c4cccc(OCc5ccccc5)c4)N6CCNCC6,-
CHEMBL240613,-,-,active,9.657577319177793,441.5790000000001,5.049100000000004,6,2,CC(C)NC[C@@H]1C[C@@H](C1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL393314,-,-,active,9.829738284605043,469.5890000000004,4.383300000000003,7,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5C[C@H](CN6CCOCC6)C5,-
CHEMBL393313,-,-,active,9.625251653989897,467.6170000000004,5.537000000000005,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5C[C@H](CN6CCCCC6)C5,-
CHEMBL401429,-,-,active,9.779891911959943,427.55200000000013,4.612700000000003,6,1,CN(C)C[C@@H]1C[C@@H](C1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL392788,-,-,active,10.221848749616356,399.49800000000016,4.009800000000002,6,2,NC[C@@H]1C[C@@H](C1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL239985,-,-,active,10.050609993355089,453.5900000000004,5.146900000000004,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5C[C@H](CN6CCCC6)C5,-
CHEMBL437558,-,-,active,9.935542010773082,453.5900000000004,5.146900000000004,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5C[C@@H](CN6CCCC6)C5,-
CHEMBL392082,-,-,active,10.040958607678906,497.6430000000005,5.163500000000004,7,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@@H](CN6CCOCC6)CC5,-
CHEMBL394155,-,-,active,9.987162775294829,481.64400000000046,5.927100000000006,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@@H](CN6CCCC6)CC5,-
CHEMBL240035,-,-,active,10.09151498112135,467.6170000000004,5.537000000000005,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@@H](CN6CCC6)CC5,-
CHEMBL240034,-,-,active,9.939302159646386,483.6600000000003,6.173100000000006,6,1,CCN(CC)C[C@@H]1CC[C@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL394154,-,-,active,9.642065152999546,427.5520000000002,4.790000000000004,6,2,NC[C@@H]1CC[C@@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL392284,-,-,active,9.924453038607465,427.5520000000002,4.790000000000004,6,2,NC[C@@H]1CC[C@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL241474,-,-,active,8.856985199745905,531.6600000000002,6.147700000000005,6,2,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@H](CC5)C(=O)NCc6ccccc6,-
CHEMBL241292,-,-,active,8.886056647693161,517.6330000000003,6.470000000000004,6,2,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@H](CC5)C(=O)Nc6ccccc6,-
CHEMBL394136,-,-,active,8.468521082957745,509.6540000000005,5.843800000000005,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@H](CC5)C(=O)N6CCCCC6,-
CHEMBL241291,-,-,active,8.739928612014925,495.62700000000046,5.453700000000005,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)[C@@H]5CC[C@H](CC5)C(=O)N6CCCC6,-
CHEMBL429097,-,-,active,9.978810700930062,455.5620000000002,4.577300000000003,6,2,CNC(=O)[C@@H]1CC[C@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL241113,-,-,active,9.11069829749369,441.5350000000003,4.316600000000002,6,2,NC(=O)[C@@H]1CC[C@@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL394135,-,-,active,9.655607726314887,441.5350000000003,4.316600000000002,6,2,NC(=O)[C@@H]1CC[C@H](CC1)c2nc(c3cccc(OCc4ccccc4)c3)c5c(N)nccn25,-
CHEMBL240884,-,-,active,8.774690718274138,392.46200000000016,5.2245000000000035,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)c5ccccc5,-
CHEMBL392282,-,-,active,8.421360790031928,412.5370000000001,5.995300000000005,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CCCCCC5,-
CHEMBL392968,-,-,active,8.454692883534175,398.5100000000001,5.605200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CCCCC5,-
CHEMBL240672,-,-,active,8.978810700930062,384.4830000000001,5.215100000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CCCC5,-
CHEMBL241528,-,-,active,9.605548319173783,422.89100000000013,5.617500000000003,5,1,Nc1nccn2c(nc(c3cccc(OCc4c(F)cccc4Cl)c3)c12)C5CCC5,-
CHEMBL239380,-,-,active,8.777283528852417,439.3460000000002,6.131800000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4c(Cl)cccc4Cl)c3)c12)C5CCC5,-
CHEMBL398597,-,-,active,8.869666231504992,406.4360000000001,5.103200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4cc(F)cc(F)c4)c3)c12)C5CCC5,-
CHEMBL398596,-,-,active,9.667561540084394,406.4360000000001,5.103200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4c(F)cccc4F)c3)c12)C5CCC5,-
CHEMBL241526,-,-,active,9.482804102050023,406.4360000000001,5.103200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4cc(F)ccc4F)c3)c12)C5CCC5,-
CHEMBL398399,-,-,active,8.348721986001856,406.4360000000001,5.103200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccc(F)c(F)c4)c3)c12)C5CCC5,-
CHEMBL239377,-,-,active,9.046723663332696,406.4360000000001,5.103200000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4cccc(F)c4F)c3)c12)C5CCC5,-
CHEMBL240893,-,-,active,8.549750891680638,436.4620000000001,5.426400000000004,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccc(OC(F)F)cc4)c3)c12)C5CCC5,-
CHEMBL240435,-,-,active,8.238072161579469,436.4620000000001,5.426400000000004,6,1,Nc1nccn2c(nc(c3cccc(OCc4cccc(OC(F)F)c4)c3)c12)C5CCC5,-
CHEMBL399192,-,-,active,8.484126156288319,436.4620000000001,5.426400000000004,6,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4OC(F)F)c3)c12)C5CCC5,-
CHEMBL241683,-,-,active,9.008773924307503,404.9010000000001,5.478400000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccc(Cl)cc4)c3)c12)C5CCC5,-
CHEMBL398082,-,-,active,8.67366413907125,404.9010000000001,5.478400000000003,5,1,Nc1nccn2c(nc(c3cccc(OCc4cccc(Cl)c4)c3)c12)C5CCC5,-
CHEMBL245445,-,-,active,9.46470587995723,404.9010000000001,5.478400000000003,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccccc4Cl)c3)c12)C5CCC5,-
CHEMBL394998,-,-,active,8.910094888560602,388.4460000000001,4.964100000000003,5,1,Nc1nccn2c(nc(c3cccc(OCc4ccc(F)cc4)c3)c12)C5CCC5,-
CHEMBL248093,-,-,active,9.292429823902065,388.4460000000001,4.964100000000004,5,1,Nc1nccn2c(nc(c3cccc(OCc4cccc(F)c4)c3)c12)C5CCC5,-
CHEMBL245370,-,-,active,8.318758762624412,441.4950000000002,2.82282,7,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccn4)C=CNC3=O)n5ccnc5,-
CHEMBL392031,-,-,active,9.366531544420411,411.46900000000005,3.461920000000001,6,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCCc4ccccn4)C=CNC3=O)n5ccnc5,-
CHEMBL429472,-,-,active,8.67778070526608,416.51000000000005,4.128420000000002,6,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCCc4cccs4)C=CNC3=O)n5ccnc5,-
CHEMBL245761,-,-,active,8.602059991327963,401.4340000000001,2.1159199999999996,8,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCCn4nccn4)C=CNC3=O)n5ccnc5,-
CHEMBL393889,-,-,active,8.522878745280337,386.4150000000001,3.61742,6,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCc4occc4)C=CNC3=O)n5ccnc5,-
CHEMBL245567,-,-,active,8.275724130399214,402.48300000000006,4.0859200000000016,6,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCc4cccs4)C=CNC3=O)n5ccnc5,-
CHEMBL393888,-,-,active,7.853871964321763,397.44200000000006,3.4194200000000006,6,3,Cc1cc(cc2[nH]c(nc12)C3=C(NCc4cccnc4)C=CNC3=O)n5ccnc5,-
CHEMBL245369,-,-,active,9.537602002101043,519.4030000000001,4.1903200000000025,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4Br)C=CNC3=O)n5ccnc5,-
CHEMBL392641,-,-,active,9.275724130399214,454.5340000000002,3.7362400000000013,6,4,Cc1ccccc1C[C@@H](CO)NC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)n5ccnc5,-
CHEMBL245368,-,-,active,9.244125144327509,470.53300000000024,3.436420000000001,7,4,COc1ccccc1C[C@@H](CO)NC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)n5ccnc5,-
CHEMBL392640,-,-,active,9.065501548756432,474.95200000000017,4.081220000000002,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4Cl)C=CNC3=O)n5ccnc5,-
CHEMBL245563,-,-,active,8.886056647693161,524.5030000000002,4.3264200000000015,7,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4OC(F)(F)F)C=CNC3=O)n5ccnc5,-
CHEMBL428221,-,-,active,8.657577319177793,465.5170000000002,3.299500000000001,7,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccccc4C#N)C=CNC3=O)n5ccnc5,-
CHEMBL391158,-,-,active,9.229147988357855,458.4970000000002,3.5669200000000014,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4cccc(F)c4)C=CNC3=O)n5ccnc5,-
CHEMBL245366,-,-,active,9.136677139879543,474.95200000000017,4.081220000000002,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4cccc(Cl)c4)C=CNC3=O)n5ccnc5,-
CHEMBL391157,-,-,active,9.229147988357855,519.4030000000001,4.1903200000000025,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4cccc(Br)c4)C=CNC3=O)n5ccnc5,-
CHEMBL429106,-,-,active,9.18045606445813,470.5330000000002,3.436420000000001,7,4,COc1cccc(C[C@@H](CO)NC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)n5ccnc5)c1,-
CHEMBL395212,-,-,active,8.481486060122112,485.50400000000025,3.3360200000000013,8,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4cccc(c4)[N+](=O)[O-])C=CNC3=O)n5ccnc5,-
CHEMBL437008,-,-,active,8.455931955649724,508.5040000000002,4.446620000000003,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4cccc(c4)C(F)(F)F)C=CNC3=O)n5ccnc5,-
CHEMBL245711,-,-,active,8.769551078621726,512.6140000000003,4.605120000000003,7,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccc(OC(C)(C)C)cc4)C=CNC3=O)n5ccnc5,-
CHEMBL245513,-,-,active,8.508638306165727,470.5330000000002,3.436420000000001,7,4,COc1ccc(C[C@@H](CO)NC2=C(C(=O)NC=C2)c3nc4c(C)cc(cc4[nH]3)n5ccnc5)cc1,-
CHEMBL397336,-,-,active,8.853871964321762,458.4970000000002,3.5669200000000005,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccc(F)cc4)C=CNC3=O)n5ccnc5,-
CHEMBL245306,-,-,active,8.267606240177031,474.95200000000017,4.081220000000002,6,4,Cc1cc(cc2[nH]c(nc12)C3=C(N[C@H](CO)Cc4ccc(Cl)cc4)C=CNC3=O)n5ccnc5,-
CHEMBL248373,-,-,active,7.886056647693162,400.4460000000001,2.8535000000000004,6,3,CCN(Cc1cc(cc2[nH]c(nc12)C3=CC=CNC3=O)n4ccnc4)c5ncc[nH]5,-
CHEMBL260888,-,-,active,8.982966660701221,351.41300000000007,4.502120000000004,5,1,Cc1nc(c2ccc3ccc(nc3c2)c4ccccc4)c5c(N)nccn15,-
CHEMBL261805,-,-,active,10.065501548756432,391.4780000000001,5.461200000000003,5,1,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)C6CCC6,-
CHEMBL413828,-,-,active,7.721246399047171,448.5740000000002,5.2489000000000035,6,1,CN(C)C[C@@H]1C[C@@H](C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26,-
CHEMBL258648,-,-,active,7.744727494896693,476.5840000000004,4.771900000000005,7,1,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@@H](C6)N7CCOCC7,-
CHEMBL261253,-,-,active,7.769551078621726,490.61100000000044,5.019500000000005,7,1,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@@H](CN7CCOCC7)C6,-
CHEMBL411074,-,-,active,7.744727494896693,490.61100000000044,5.019500000000005,7,1,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@H](CN7CCOCC7)C6,-
CHEMBL410659,-,-,active,7.698970004336019,460.5850000000004,5.393000000000005,6,1,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@H](CN7CCC7)C6,-
CHEMBL411062,-,-,active,7.67778070526608,448.5740000000002,5.2489000000000035,6,1,CN(C)C[C@@H]1C[C@H](C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26,-
