Gene_Name,logFC,AveExpr,t,P.Value,adj.P.Val,B
SKA1,1.37525346717022,4.13410930732964,3.66320026132532,0.00320196159041297,0.0164956972798559,-2.42334471578681
PRC1,1.21837493864354,7.42076891478204,3.66242771904076,0.00320651409250275,0.0165140880553199,-2.64327826734243
RIMKLA,1.67707391805481,-1.09150280499585,3.6609775376395,0.00321507772819367,0.0165379189538704,-1.67720708511089
AVL9,0.481937156475863,6.11828955139752,3.6597058832342,0.00322260637046165,0.016563690943636,-2.6495985172422
IFITM10,2.63247854587916,-2.23441036771489,3.65662794211781,0.0032409035867328,0.0166351205788163,-1.6035757317522
PCDHA4,1.97433516205198,1.72852093493913,3.65645021963604,0.00324196331940754,0.0166354789565324,-1.96804509533324
CASC10,2.20208559184722,1.603801082551,3.65345343035358,0.00325988618593228,0.0167121376920659,-1.95808346168037
EEF2KMT,0.464320334457652,4.63505887437355,3.65185969500581,0.00326945905785514,0.0167458882862711,-2.54013855995426
SLC20A2,0.701347574961948,5.04314307326679,3.65127146381929,0.00327299956345024,0.0167589145837237,-2.59692038710774
PELI1,0.777017098068566,4.26827590821288,3.65107713935917,0.00327417004444795,0.016759801278388,-2.47432463596484
FANCF,0.702999874304277,4.69082732475233,3.65067363854943,0.00327660183144842,0.0167671418323662,-2.55105042920273
RASEF,3.19796272091258,3.66074032631435,3.64897720964982,0.00328684595491735,0.0168093263153944,-2.34174049268518
ELAVL2,5.06402329225766,-1.3584924673265,3.64847500224343,0.0032898848819062,0.0168197491452491,-1.67737488063005
MBL1P,3.19960525461544,-2.59021061207975,3.64770065157822,0.00329457621589485,0.016833491428432,-1.59982890517811
