GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MYCL,1.38372481097394,-1.6701278882351,2.12667268916544,0.065695739015028,0.737095552217354,-3.86078113186645
ENTPD4,0.475258900213224,4.76716913278234,2.12542293557429,0.0658243079988007,0.737095552217354,-4.29185139391392
CADM4,1.50638387341645,-2.1750877643123,2.12451792496151,0.0659175652940175,0.737095552217354,-3.86595514093963
IGSF6,0.942575692684054,1.14595839751619,2.1243862958054,0.0659311398704001,0.737095552217354,-3.98364023613133
SLC10A7,0.537550083702268,3.95050572158019,2.12399412361005,0.0659715998208964,0.737095552217354,-4.21592315765944
C1QA,1.91768901114423,-1.5900161056334,2.12237375061209,0.0661390299009458,0.737095552217354,-3.86572311148451
LOC102723828,3.17140830088041,-2.91024103411302,2.12123291570458,0.0662571598765982,0.737095552217354,-3.88707761918883
TPTEP1,1.07385216663212,-0.618130773791196,2.12076870301798,0.0663052868251902,0.737095552217354,-3.88955291352437
STX16,0.610184309184932,4.55278878776252,2.12034134434273,0.0663496232300311,0.737095552217354,-4.27993000028454
CACNA1C,1.05656003793752,-0.475358791178077,2.11971343341651,0.066414818647006,0.737095552217354,-3.89678647794575
NFIA-AS1,1.11956335949076,2.87434278780022,2.11922259952954,0.0664658251698984,0.737095552217354,-4.11928751558094
TNFRSF9,2.41654329546204,-1.39043036016872,2.11882511343005,0.0665071592816017,0.737095552217354,-3.87143307847302
P2RY12,0.974188426400701,0.578896508576023,2.11735018724506,0.0666607552438171,0.737095552217354,-3.95780215625671
SMAD7,1.1259863661416,-0.351459914063234,2.11625882135045,0.066774631526852,0.737095552217354,-3.90664780066226
CXCL3,1.30634114303634,-1.91166719171985,2.1160501293298,0.0667964287408269,0.737095552217354,-3.87226338147576
MIR548K,1.60698688156037,-2.88890615699634,2.11534031627175,0.0668706185979941,0.737095552217354,-3.89179926750376
SEC24B,0.450571017771527,5.82222989055707,2.11474643252436,0.0669327534705192,0.737095552217354,-4.37761651716796
LPXN,0.643403025315436,1.88541885371981,2.1143860913837,0.0669704815787108,0.737095552217354,-4.04711837374151
SNTA1,0.896650317155467,-0.509041302775346,2.11322357433104,0.0670923403420884,0.737095552217354,-3.90305866759639
PTGER3,2.49668321178092,-2.59320405075718,2.11289283257284,0.0671270493926776,0.737095552217354,-3.88551856940718
FAM83A,1.20796276056799,3.12494670755653,2.11158469211354,0.0672645019433698,0.737095552217354,-4.15252157547077
LOC101928861,1.41522553974518,-0.41169282293723,2.11138424671158,0.0672855880191372,0.737095552217354,-3.90966789636501
CBWD3,1.17444396274282,-1.17183522652082,2.11119027306943,0.0673059994495955,0.737095552217354,-3.8836817317438
IFT81,0.590133400143811,2.70157499831194,2.11009169315254,0.0674217150424358,0.737095552217354,-4.11695907026375
CTSG,1.3984362988998,-1.04379951756559,2.10980506989386,0.0674519376421678,0.737095552217354,-3.88828960012671
MIR4639,1.81142746382667,-2.89049394104727,2.10876786759431,0.0675614148395919,0.737095552217354,-3.89793566433193
MALRD1,1.73813220286244,-2.11926283298627,2.10842637123321,0.0675974979694445,0.737095552217354,-3.88163131888112
RRS1-AS1,1.41471321520292,-1.41497352403566,2.10839846947473,0.0676004469532387,0.737095552217354,-3.88259035670503
ADAM20,1.623600699553,-2.52059080363413,2.1075931675712,0.0676856149232025,0.737095552217354,-3.88893888821753
NTNG2,1.36754758785637,-2.11770458263974,2.10689262835089,0.0677597886529054,0.737095552217354,-3.88317816109007
EFCAB5,1.15990071579745,-0.639355547790724,2.10650818735701,0.0678005273970473,0.737095552217354,-3.90556169261169
GCM2,1.92191261616257,-2.15466333320072,2.10611090889849,0.0678426516814762,0.737095552217354,-3.88435731379159
RNU6-82P,1.2611484784102,0.177026914879601,2.10519549494004,0.0679398124474217,0.737095552217354,-3.94900887820133
FCGR2B,1.60382261812563,-1.78561525132759,2.10517999152676,0.0679414591295051,0.737095552217354,-3.88346267886461
LOC100131564,0.910906646177922,3.36866095591345,2.10507535716675,0.0679525738013181,0.737095552217354,-4.18471280022872
MORN3,1.40011915443014,-2.81966211216256,2.10411492485252,0.0680546777879845,0.737095552217354,-3.90005127164928
PNPLA7,1.26868268510768,-1.10992032700862,2.10406229582696,0.0680602771367606,0.737095552217354,-3.89314306916021
LOC100131257,0.958144839107384,5.22924208514269,2.10264262773063,0.0682114896684287,0.737095552217354,-4.36122427484951
NLRP1,1.33682294186241,-1.8700026140087,2.10236052981857,0.0682415757450343,0.737095552217354,-3.88645077986891
TEX14,0.821000173969572,1.24866289928395,2.10228122635543,0.0682500358893634,0.737095552217354,-4.01927716255997
HSD17B7,0.731188995070461,1.61908556302043,2.10170113203758,0.0683119519143024,0.737095552217354,-4.04513024237795
LOC101929529,1.46671323860133,-1.42545764216676,2.10003380685438,0.0684902187667059,0.737095552217354,-3.89163658040148
BMS1P20,0.570689000434543,2.84019199051503,2.09748283270768,0.0687638438351362,0.737095552217354,-4.14632166950711
CD4,1.02672613099675,-0.0387939756605858,2.09742546956702,0.0687700090411145,0.737095552217354,-3.9461272912767
GRAMD1B,1.3968127988822,-2.35772399519643,2.09556605957511,0.0689701452120359,0.737095552217354,-3.89764572592616
SH2D3C,1.38104519081529,-0.941509368612447,2.09453276578746,0.0690816088577163,0.737095552217354,-3.90869261094083
PDZK1P1,0.901124478228386,0.857041755680551,2.09421832844596,0.0691155628060812,0.737095552217354,-4.00467804417016
IL1A,1.09359471219007,0.67688653206488,2.09402129836394,0.0691368470509583,0.737095552217354,-3.99364684333911
CHL1,2.55340509052352,-2.2293083403984,2.09251792618061,0.0692994602953109,0.737095552217354,-3.89892392568252
ANKRD31,1.60134123136384,-1.73211713226799,2.0924269545672,0.0693093122773244,0.737095552217354,-3.89711956665268
PART1,2.55588129757794,-2.45244339073017,2.09184071812793,0.0693728329307292,0.737095552217354,-3.90292108336544
ZNF615,0.613340278092278,2.18858671570018,2.09164321245649,0.0693942461230893,0.737095552217354,-4.10057119051867
